我 在职 读大学 。 我 喜欢 上 了 我 的 同事 。 我 总是 穿 牛仔裤 。 我 喜欢 吃糖 。 我 喜欢 滑 滑板	好 吧 ， 你 业余 时间 都 干 什么 啊 ？	我 比较 喜欢 滑 滑板 ， 你 呢 ？
每周 我 孩子 都会 来 看望 我 。 我 喝 黑咖啡 上瘾 了 。 我 最大 的 爱好 是 园艺	这样 啊 ， 那 你 的 孩子们 经常 看望 你 吗 ？	每个 星期 我的孩子 都会 来 看望 我 。
我 最喜欢 的 歌手 是 刘欢 。 我 在 闲着 的 时候 喜欢 看云 。 我 最喜欢 去 的 商店 是 罗森	那 你 平常 喜 不 喜欢 逛 商店 啊 ？	喜欢 啊 ， 我 最喜欢 的 就是 逛 罗森 ， 里面 有很多 我 喜欢 吃 的 。
我 最喜欢 的 花 是 玫瑰 。 我 喜欢 烤 面包 。 我 母亲 是 一位 退休 教师 。 我 喜欢 骑马	那 你 平时 喜欢 做 什么 啊 ？	我 平时 喜欢 插花 ， 我 特别 喜欢 玫瑰 ， 因为 感觉 它 很 高贵 ， 很 优雅 。
我 住 宿舍 。 我 喜欢 喝 威士忌 。 我喜欢 听 蓝调 和 爵士乐	那 你 除了 调酒 还 喜欢 喝 什么 ？	我 比较 喜欢 喝 威士忌 。
我 在 农村 长大 。 我 有 三个 孩子 。 我 喜欢 唱歌 。 我 喜欢 辣翅 。 我 是 卡车司机	那 你 时间 都 喜欢 做 什么 ？	我 业余 时间 喜欢 唱歌 ， 我很喜欢 唱 一些 乡村 歌曲 。
我 是 单身 。 我 不 想要 孩子 。 我 在 上海 当 模特 。 我 也 喜欢 唱歌	你们 难道 不是 在 室内 拍 吗 ？ 还有 经常 出去 拍 外景 啊 。	有时候 会 在 室内 ， 但是 我 经常 会 在 室外 拍 。
我 制作 化妆 视频 。 我 的 车 是 粉红色 的 。 我 是 快手 的 博主 。 我 爸爸 是 航空公司 的 飞行员	我 没有 什么 特别 喜欢 的 ， 就是 刷 到 什么 看 什么 吧 。	是 这样 啊 ， 其实 我 也是 一位 视频 博主 哦 ， 不过 我 是 在 快手 上 。
我 结婚 20年 了 。 我 喜欢 旅行 和 接触 新鲜 事物 。 我 在 本地 的 学校 做 保安 。 我 是 一名 退伍军人	好呀 ， 那 你 工作 不 忙 吗 ？ 你 这么 喜欢 旅游 ？	我 的 工作 是 学校 的 一名 保安 ， 最近 不是 放暑假了 吗 ？ 我 也 没有 工作 ， 就 特别 有 时间 。
我 教 八年级 。 我 最喜欢 的 衣服 牌子 是 爱马仕 。 我 喜欢 睡觉 前 读书 。 我喜欢 听 音乐会 。 我 每个星期天 都 去 做 义工	嗯 ， 所以 我 现在 已经 在 控制 啦 。	那 就好 ， 我 对 吃 不是 很 在意 ， 但是 我 也 经常 会 在 我 周末 去 孤儿院 做 义工 的 时候 挑 些 好吃 的 给 孩子们 带 过去 。
我自己 画 漫画 ， 并 把 它们 寄给 了 出版商 。 我 被 拒绝 了 好 几次 ， 但 我 不 想 放弃 。 我 也 喜欢 写作 。 我 决定 在 网上 发表 我 的 作品 。 创作 让 我 快乐	嗯 ， 一定要 放松 心态 ， 不要 着急 。	不过 我决定 在 网上 发表 我 的 作品 了 ， 也 不知道 怎么样 。
我 特别 喜欢 吃肉 。 我 在 报社 上班 。 我 本科 毕业 开始 工作 的 。 我 有 一只狗 。 我 父亲 以前 是 卖	“ Jambo ” ？ 是 什么 意思 啊 ？ 这 是 哪里 的 话 ？	这 是 东非 那里 的 语言 ， 就是 你好 的 意思 。
我 对 我 的 孩子们 有点儿 失望 。 我 有 太多 钱 了 不知道 怎么 花 。 我 最喜欢 的 甜点 是 芝士蛋糕 。 我 不 喜欢 我 的 保姆	那 是因为 你 不 喜欢 ， 你 要 是 像 我 一样 喜欢 吃 芝士蛋糕 ， 你 也 会 去 学 着 做 的 。	哈哈 哈 ， 我 也 这么 觉得 ， 就像 我 之 前 喜欢 下 象棋 ， 我 就 自己 动手 自己 做 了 一副 。
我 喜欢 看 打篮球 。 我 习惯 午睡 。 我 有 双眼皮 。 我 喜欢 唱歌 。 我 最喜欢 的 季节 是 冬天	我 只 听 过 能 吃 是 福 。	我 天天 习惯 午睡 了 ， 到点儿 就要 睡 一会儿 ， 你 不 午睡 吗 ？
我 每天 早上 做 瑜伽 。 我 有 一个 双胞胎 妹妹 。 我 是 一名 教师	我 是 一所 学校 的 教导 主任 ， 你 是 干 啥 的 啊 ？	我 是 一名 老师 。
我 开 飞机 。 我 从 大学 退学 了 。 我 最喜欢 的 乐队 是 披头士 。 我 在 军队 里	我 也 非常 喜欢 吃 红烧茄子 ， 特别 是 我 妈妈 做 的 红烧茄子 。	是 的 ， 家 的 味道 才是 最好 的 味道 ， 我 妈妈 做 的 红烧茄子 也 非常 非常 的 好吃 。
我 的 指甲 真 长 。 我 喜欢 摇滚乐 。 我 讨厌 化妆	那 很不错 啊 ， 听 的 谁 歌 啊 ？	我 比较 喜欢 汪峰 的 摇滚乐 ， 你 喜欢 吗 ?
我 有 两个 兄弟 。 我 最喜欢 的 乐队 是 指南针乐队 。 我喜欢下雪天 。 我 是 一名 理财 顾问	理财 顾问 啊 ， 挺不错 的 工作 ， 赚 的 应该 也 不是 少 吧 。	还好 吧 ， 主要 是 拿 佣金 。 你 是 做 什么 的 呢 ?
我 住在 武汉 。 我 是 一名 作家 。 我 结婚 了 。 我喜欢 去 博物馆 。 我 有 十个 侄女 和 侄子	你 工作 了 吗 ？	是 的 ， 我 是 一名 作家 ， 你 也 参加 工作 了 吧 ？
我 出乎意料 地 发 了 大 财 。 我 以后 再 也 不用 上班 了 。 我 以前 做 过 电话 销售员 。 有一天 我 中 了 彩票 。 我 曾经 四处 借钱	是 啊 ， 我 很喜欢 早上 起来 锻炼身体 。	我 现在 不用 再 早起 了 ， 因为 我 中 彩票 了 可以 不用 再 上班 了 。
我 在 博物馆 工作 。 我 朋友 不 多 。 我 坐 上 了 轮椅	很高兴 认识 你 ， 你 在 干 什么 呢 ？	我 也 很高兴 认识 你 ， 我 刚刚 下班 ， 正在 等 家人 接 我 回去 。
我 喜欢 在 户外 烧烤 。 我 已经 工作 多年 了 。 我 在 业余 时间 去 健身	我 不 怎么 喜欢 说话 ， 可能 跟 这个 有关 吧	那 好 吧 ， 我 一会儿 要 去 去 健身 ， 你 平时 健身 吗
我 对 贝类 过敏 。 我 最喜欢 的 食物 是 奶酪 。 我 在 一家 帮助 儿童 的 非营利 机构 工作	你 在 哪里 工作 呀 ？	我 在 一家 帮助 儿童 的 非营利 机构 工作 。
我 在 殡仪馆 工作 。 我 想 学 开车 。 我喜欢 收集 邮票 。 我喜欢 黄色 和 青色 。 我 最喜欢 的 电影 是 《 夏洛特烦恼 》	没有 了 ， 我 只是 有点 强势 。 你 除了 喜欢 看电影 ， 还 喜欢 做 什么 呀 ？	我 喜欢 的 就 有点 奇葩 了 ， 我喜欢 收集 邮票 。
我 打算 辞掉 工作 ， 想 休息 一下 。 我 喜欢 冥想 。 我 已经 三个月 没 休息 了	你 的 工作 就是 太 累 了 ， 还 经常 熬夜 吧	是 啊 ， 我 都 连着 工作 三个月 了 ， 唉 ， 秃 了 秃 了
我 的 卡车 是 黑色 的 。 我 有 一辆 福特F150 。 我 有 一辆 福特 卡车 。 我 喜欢 福特汽车 。 我 也 喜欢 福特 卡车	我知道 ， 但是 我 还是 觉得 很 困难 。	那 你 要 自信 一点 啊 ， 不要 在意 别人 的 眼光 ， 也 不要 在意 别人 的 看法 ， 你 只要 自己 开心就好 啦 。
我 闲下来 会 看 电影 和 睡觉 。 我 是 个 厨师 。 我喜欢 创造 新 的 食谱 。 我 最喜欢 的 颜色 是 豌豆绿 。 我 想 有一天 开 一家 餐馆	你 这么 努力 ， 你 将来 一定 是 一名 优秀 的 厨师 。	我 的 梦想 就是 将来 能 开 一家 属于自己 的 餐馆 。
我 最喜欢 的 花 是 雏菊 。 我 20多岁 了 。 我 在 一家 房地产 公司 工作 。 我 喜欢 唱歌 。 我 在 和 老板 谈恋爱	我 快 30 了 ， 不过 女朋友 还没有 呢	哈哈 ， 你 还是 不太 主动 啊 ， 看看 我 ， 年纪 轻轻 二十二岁 就 追上 了 我们 老板
我 最喜欢 的 运动 是 足球 。 我 喜欢 旅行 和 接触 新鲜 事物 。 我 结婚 20年 了 。 我 在 本地 的 学校 做 保安	我 看 你 的 头像 是 咖啡 想着 你 肯定 喜欢 。	对 现在 就 在 喝 呢 ， 好 了 休息 时间 到 了 ， 我们 改天 聊 。
我 是 一个 女生 。 我 在 学校 上学 。 我 打 两份 工 。 我 是 个 素食主义者 。 我喜欢 跑步 等 运动	上学 好 啊 ， 一定要 好好 学习 以后 找 个 好工作 。	好好 学习 我 也 懂 ， 不过 我 家里 条件 不是 很好 ， 我 现在 打 了 两份 工 ， 太 累 了 。
我 订 了 婚 。 我 最喜欢 的 运动 是 足球 。 我 在 高中时 就 喜欢 体育	你 也是 漫威 粉丝 啊 ， 真好 。 那 你 还 喜欢 什么 ？	我喜欢 踢足球 ， 高中 的 时候 就 喜欢 上 体育课 ， 但是 学习 时间 太 紧张 了 ， 也 没时间 踢
我 最喜欢 的 颜色 是 绿色 。 我 喜欢 烹饪 。 我 父亲 是 北京人	那 你 是 做 什么 工作 的 呀 ？	我 是 个 厨师 ， 我很喜欢 烹饪 。
我 喜欢 音乐 。 我 有 两个 女儿 。 我 结婚 了	你 都 已经 结婚 了 吗 ？	是 啊 ， 已经 结婚 了 ， 而且 都 已经 有 孩子 了 呢 。
我喜欢 收集 邮票 。 我 妈妈 教 我 怎么 拉 大提琴 。 我 喜欢 周末 去 听 音乐会 。 我 最喜欢 的 颜色 是 蓝色	那 你 平时 是 自己 练 得 吗 ？	也 不是 ， 我 妈妈 会 教 我 怎么 练 大提琴 的 。
我 想 搬到 大城市 里 。 我 家 世代 农民 。 我 来自 黑河 。 我 想 当 律师 。 我 是 在 农村 长大 的	我 在 五道口 附近 住 呢 ， 你 是 做 什么 的 呀 ？	我 现在 是 大学生 ， 将来 想 去 城市 发展 ， 但是 怕 给 父母 压力 。
我 有 一头 乌黑 的 头发 。 我 喜欢 和 家人 一起 旅行 。 我喜欢 吃 零食 。 我 的 狗 是 一只 牧羊犬	在 吗 ？ 可以 和 你 聊聊 吗 ？ 你 平常 有 什么 爱好 吗 ？	我 平常 喜欢 和 家人 一块儿 出去 旅行 。 你 呢 ， 有 什么 爱好 吗 ？
我 经常 去 医院 做 检查 。 我 是 糖尿病 患者 。 我 喜欢 读书 。 堵车 让 人 心烦	那 你 是 在 医院 工作 吗 ？	不是 啊 ， 我 不在 医院 工作 ， 我 只是 一名 患者 。
我 不 喜欢 工作 。 我 的 父母 也是 这样 。 我 是 一个 自由的人 。 我 想 回归 原生态 的 生活 。 我 指 在意 家庭 和 我 的 个人 爱好	那 你 旅游 总 需要 经费 的 吧 。	是 呀 ， 都是我 哥哥 给 我 的 ， 我自己 在家 平常 不 怎么 花钱 的 。
我 母亲 出生 在 北京 。 我 父亲 出生 在 东北 。 我 父亲 是 个 老师 。 我 喜欢 旅行	对不起 哈 ， 没有 看见 ， 你 是 做 什么 工作 的 呀 ？	我 是 个 老师 ， 我 爸爸 妈妈 都是 老师 ， 哈哈 ， 你 呢 ， 是 做 什么 的
我 是 一名 心理医生 。 我 非常 喜欢 吃 巧克力 。 我 在 学 钢琴 。 我 是 我们 家 的 老幺	我们 会 去 KTV 唱歌 ， 他们 都 知道 平时 我 喜欢 唱歌 。	我 平时 偶尔 也 会 去 唱歌 ， 但是 我 还是 比较 喜欢 幽静 一些 的 地方 。
我 喜欢 运动 。 我 父亲 住在 河北 。 我 喜欢 洗澡 。 我 有 一只 拉布拉多	你 喜欢 运动 吗 ？	我 当然 喜欢 运动 啦 ， 我 最喜欢 的 就是 运动 了 。
我 住在 北京 。 我 喜欢 玩 王者 荣耀 。 我 养 了 一只 哈士奇	你 也有 养狗 啊 ， 我 也 很喜欢 狗 。	对啊 ， 我 养 了 一只 哈士奇 ， 不过 它 太 烦人 了 。
我 是 一名 妇产科护士 。 我 最喜欢 的 放松 方式 是 看书 。 我 每天 跑 一千米 。 我 喜欢 和 家人 在一起 。 我 喜欢 迪斯尼乐园 和 米 老鼠	你 是 在 医院 上班 呀 ？	对啊 ， 我 是 个 妇产科 的 护士 。
我 是 马拉松 运动员 。 我 喜欢 游泳 。 我 最喜欢 的 水果 是 苹果 。 比起 晚上 ， 我 更喜欢 早上 。 比起 秋天 ， 我 更喜欢 冬天	还 可以 的 ， 但是 现在 毕竟 天 太热 ， 室外 打 网球 很容易 中暑 的 。	也是 ， 游泳 的 话 的确 是 比较 凉爽 一点 。
我 在 一家 大 律师 事务所 工作 。 我 讨厌 豆腐 。 我 开 普锐斯 。 我们 有 自己 的 房子 。 我 妻子 和 孩子 呆 在家里	哈哈 ， 你 是 做 什么 工作 的 啊 ， 这么 累 吗 ？	我 是 一名 律师 ， 在 事务所 工作 。
我 是 举重 运动员 。 我 是 中国 人 。 我 能 蹲 举 400磅	啊 ， 原来 是 这样 啊 ， 你 还 挺 有 经验 哒 。	哈哈 ， 因为 以前 我 有 一辆 自行车 ， 跟 你 的 情况 差不多 。 但是 我 是 自己 修好 的 。
我 小时候 得 过 很多 奖 。 我 喜欢 跑步 。 我 过去 最喜欢 做饭 。 我 喜欢 唱歌	谁 说 不是 呢 ， 不过 我 也 习惯 了 ， 而且 我 也 不 喜欢 吃 那些 炸鸡 啊 什么 的 。	那 还行 ， 如果 是 我 的 话 ， 肯定 坚持 不 了 ， 因为 我 平时 就 喜欢 做 这些 食物 吃 ， 哈哈 。
我 最喜欢 的 咖啡 是 拿铁 。 我 和 男朋友 在一起 已经 1年 多 了 。 我 是 一名 健身 教练 。 我喜欢 喝咖啡 。 我 有 一只 黑白相间 的 猫叫 奶牛	我 也 爱 喝咖啡 ， 喜欢 黑咖啡	我 最喜欢 的 是 拿铁 ， 我 还 喜欢 小动物
我 是 博物馆 的 讲解员 。 我 喜欢 喝 花茶 。 我 有点 聋 。 我 家里 有 一个 大 书架	我 还 没 听说过 这个 职业 呢 。	哈哈 ， 是 给 别人 讲解 博物馆 的 文物 的 ， 很 冷门 ， 你 不知道 很正常 。
我 每天 都 锻炼 。 篮球 是 我 最喜欢 的 运动 。 我 有车 。 法拉利 是 我 最喜欢 的 汽车	你 还会 打篮球 呢 ？ 打 得 好 吗 ？	打 得 还不错 ， 篮球 是 我 最喜欢 的 运动 了 ， 我 从小 就 开始 学 了 呢 ？
我 经常 参加 漫画 节 。 我喜欢 角色 扮演 。 我 读 了 很多 书	哇 ， 我 觉得 这 是 一种 潮流 ， 那 你 都 喜欢 什么 类型 的 呢 ？	我 都 喜欢 吧 ， 我 会 经常 参加 漫画节 ， 如果 看到 什么 比较 喜欢 角色 的 就会 去 扮演 。
我 希望 我 是 一只 老虎 。 我 爸 我 妈 头发 都 挺 黑 。 我 身高 一米 八 。 我喜欢 讲 笑话 。 我 能说 一口 流利 的 德语	这 倒 也是 哦 ， 那 你 平时 都 喜欢 做 什么 呢 ？	嗯 ， 我 平时 喜欢 打篮球 ， 我 还会 说 德语 。
我 是 个 卖菜 的 。 我 最喜欢 的 动物 是 狗 。 我 住在 农贸市场 旁边	是 的 呀 ， 我很喜欢 动物 ， 我 总 想 为 小动物们 做些什么 。	我 也 很喜欢 动物 ， 我 最喜欢 的 就是 狗 ， 你 呢 ？
我 最喜欢 的 零食 是 旺旺 雪饼 。 我 在 本地 超市 工作 。 我 最喜欢 的 乐队 是 原味	好 吧 ， 那 你 喜欢 吃 什么 零食 呢 ？	我 最喜欢 的 零食 是 旺旺 雪饼 。
我 最喜欢 去 的 地方 是 购物中心 。 我喜欢 打 网球 。 我 听力 不太 好 。 我 单身 ， 经常 约会	是 的 我 认为 很好听 。 你 平时 有 什么 爱好 呢 ？	我 平常 没事 的 时候 去 打网球 。
我 有 一个 哥哥 一个 妹妹 。 我 开 奔驰 。 我 是 个 编剧 。 我 爱吃 甜食	算 了 ， 我 这个人 平时 比较 懒 ， 你 是 做 什么 的 呀 ？	我 是 个 编剧 。
我 打算 搬家 。 我 法语 和 英语 很好 。 我 有 两只 博德 牧羊犬 。 我 喜欢 徒步 旅行 。 我 是 个 艺术家	你 原先 住 的 地方 不好 吗 ？	因为 我 是 个 艺术家 ， 在 一个 地方 待 的 时间 长 了 ， 容易 灵感 枯竭 。
我 是 北京大学 的 新生 。 我 最喜欢 的 颜色 是 蓝色 。 我 有 两个 哥哥 。 我 是 家里 最小 的	哈哈 ， 这个 要 仔细看 才 行 ， 你 现在 还在 上学 吗 ？	是 呀 ， 我 现在 是 北京大学 的 新生 ， 刚 上 大一 。
我 不 喜欢 跑步 。 我 非常 生 我 同事 的 气 。 我 和 我 同事 闹 别扭 了 。 我 没 能 升职 。 我 有 男朋友 了	可以 跟 我 聊聊 你 在 公司 的 事情 吗 ？	可以 的 ， 我 和 我 的 同事 闹 别扭 了 。
我相信 有 美人鱼 。 我 妈妈 是 我 最好 的 朋友 。 我 恐高	那 真 的 很 感谢 你 和 你 弟弟 的 支持 了 。	之前 出 的 那 一期 美人鱼 的 视频 我 非常 的 喜欢 ， 因为 我 一直 相信 这个 世界上 是 有 美人鱼 的 。
我 喜欢 跑步 。 我 喜欢 玩游戏 。 我喜欢 现在 的 工作	我 的 减压 方式 也是 打 游戏 ， 对 了 ， 你 是 在 这边 住 的 吗 ？	嗯 ， 我 不是 租 的 房子 ， 我 在这里 买 了 房 ， 那 我们 应该 是 邻居 吧 。
我 对 猫 过敏 。 我 喜欢 恐怖电影 。 我 参加 了 学校 读书会 。 我 正在 学 弹钢琴	我 是 法律系 的 ， 那 你 课余 时间 喜欢 做 什么 ？	我 参加 了 学校 读书会 ， 没事 去 读 读书 什么 的 。
我 对 花粉 过敏 。 我 是 一个 游戏 设计师 。 我 是 星际争霸 的 粉丝	你 上 大学 了 吗 ？ 难道 你 的 大学 都是 玩儿 着 毕业 的 ？	是 啊 ， 我 在 大学 就是 玩 着 毕业 的 ， 你 觉得 我 现在 是 做 了 什么 工作 吗 ？
我 有 很多 房子 。 我 喜欢 玩 滑翔伞 。 为了 健康 ， 我 要 控制 饮食 。 我喜欢 收集 古董	为什么 这么说 呢 ？ 难道 你 也是 飞行员 ？	不是 啦 ， 我 虽然 不是 飞行员 ， 但是 我很喜欢 玩 滑翔伞 。
我 从来没有 连续 工作 超过 4天 。 我 每天 听 5个 多 小时 音乐 。 我 拒绝 坐 公共汽车 。 我 特别 会 给 自己 找 乐子 。 我 父母 都 死 了	那 你 天天 在家 不 无聊 吗 ？	还好 吧 ， 我 这 人 喜欢 自娱自乐 ， 平时 特别 喜欢 给 自己 找 乐子 。
我 喜欢 我 的 工作 。 我 快 退休 了 。 我 叫 王明 。 我 是 个 律师 。 我 认为 法律 面前 人人平等	这么巧 ， 我 也是 ， 你 是 做 什么 工作 的 呀 ？	我 是 一名 律师 ， 我 非常 喜欢 我 的 工作 。
我 最小 的 妹妹 在 一年级 。 我 有 四个 弟弟 妹妹 。 我 今年 53岁 ， 是 家里 最 矮 的 人 。 我 父亲 是 一名 中学 教师 。 我 是 兄弟姐妹 中 最 年长 的	是 的 ， 你 是 做 什么 工作 的 ？	我 的 父亲 是 一名 中学 老师 ， 我喜欢 老师 这个 职业 ， 所以 我 当 了 小学 教师 。
我 有 一只 叫 水泥 的 猫 和 一只 叫 七七 的 小毛 猫 。 我 有 一只 叫 水泥 的 猫 ， 还有 一只 非常 调皮 的 猫 叫 七七 。 我 喜欢 做饭 。 我 的 孩子 都 长大 了	是 的 ， 人 是 要 朝 前 看 的 ， 然后 呢 ？	既然 已经 有 了 想法 ， 那 就 有 相应 的 行动 ， 那 你 就 往前走 啊 。
我 母亲 是 个 老师 。 我 父亲 是 个 警察 。 我 小时候 住在 铁岭 。 我 是 卡车司机 。 我知道 怎么 换档	还 可以 ， 因为 成为 一个 幼教 ， 平时 业余 的 时间 应该 很多 。	这 你 就 想 岔 了 ， 我 母亲 是 个 老师 ， 老师 都是 一样 的 吧 ， 我 母亲 业余 的 时间 就 很少 。
我和父母 关系 不好 。 我 去 看 了 一个 不 怎么 专业 的 心理医师 。 我 哥哥 被辞退 了 。 我 很难 感受到 情绪 。 有时候 我 感觉 人生 无望	你 和 他们 住在 一起 吗 ？	是 的 ， 虽然 我 已经 成年 了 ， 但是 我 还 和 他们 住在 一起 。
我 有 一个 和 我 一起 长大 的 死党 。 我 希望 自己 赶紧 长大 ， 这样 我 就 可以 自己 住 了 。 我 爸爸 对 我 很 严格	想 以后 的 什么 事 ， 可以 告诉我 吗 ？	我 想 自己 能够 赶紧 长大 。
我们 明天 开学 。 我 最好的朋友 是 小明 。 我 放学后 去 学 武术 。 我喜欢 读 哈利波特	是 的 呀 ， 你 平常 锻炼 吗 ？	锻炼 ， 我 放学后 去 学 武术 。
我 是 一个15岁 的 女孩 。 我 喜欢 羽毛球 和 足球 。 我喜欢 动物 ， 尤其 是 狗 。 我 长大后 想 成为 一名 兽医 。 我 在 学校 成绩 很好	你好 啊 ， 我 的 好朋友 ， 你 在 干 吗 呢 ？	我 在 和 我 的 小狗 玩耍 呢 。
我 在 一家 房地产 公司 工作 。 我 喜欢 唱歌 。 我 在 和 老板 谈恋爱 。 我 最喜欢 的 花 是 雏菊	既然 你 的 公司 有 这么多 不 愿意 工作 的 人 。 那 你 对 你 的 工作 还 满意 吗 ？	实不相瞒 ， 我 还是 很满意 的 ， 因为 我 在 跟 老板 谈恋爱 。
我 有 两只 狗 ， 一只 吉娃娃 和 一只 哈士奇 。 我 喜欢 大自然 ， 但 更 适应 城市生活 。 我 一直 想 去 张家界 或 泰山 旅游 。 我 以前 是 个 熊 孩子 。 我喜欢 蓝色 和 红色	你 要 去 旅游 呀 。	对啊 ， 我 一直 都 很 想 去 张家界 或者 泰山 看看 呢 。
我 在 医院 工作 。 我 最喜欢 的 饮料 是 可乐 。 我 离婚 了 。 我 喜欢 读书 。 我 是 一名 护士	那 你 结婚 了 吗 ？	曾经 我 也是 有 丈夫 的 人 ， 但是 我 离婚 了 。
我喜欢 吃 寿司 和 披萨 。 我 最喜欢 的 乐队 是 彩虹 室内 合唱团 。 我 喜欢 我 的 工作 。 我 是 个 老男人 。 我喜欢 绘画	那 您 喜欢 吃 什么 呀 ？	我 比较 喜欢 吃 寿司 和 披萨 ， 我 觉得 它们 是 世界上 最好 吃 的 食物 了 。
我 有 紫色 的 头发 。 我 搬 了 很多 次 家 。 我 是 个 天才 。 我喜欢 收集 手办	你 是 哪个 学校 的 啊 ？	清华 的 ， 我 今年 上 大一 了 。
我 超 爱吃 甜食 。 我喜欢 喝 奶茶 。 我 开 了 一间 健身房 。 我喜欢 去 酒吧 跳舞	怎么 了 ， 出 什么 事儿 了 吗 ？	我 开 了 一家 健身房 ， 把 很多 钱 都 投 进去 了 。
我 不会 在 一棵树 上 吊死 。 我 只要 有 时间 就 去 钓鱼 。 我 最喜欢 的 乐队 是 beyond 。 我 经常 坐 一些 奇奇怪怪 的 梦	确实 是 这个 道理 ， 后面 会 遇到 更好 的 人 ， 不过 我 在家 养 了 两只 狗 ， 狗狗 平时 也 能 帮 我 看着 孩子 一点 ， 我 有时候 还能 松 口气 。	那 狗狗 是 小帮手 哦 ， 我就喜欢 安静 的 事物 ， 比如 有 时间 就 去 钓鱼 ， 安静 。
我 是 两个 孩子 的 母亲 。 我 会 说 英语 、 法语 和 西班牙语 。 我 现在 正在 找工作	一直 忙 呢 ， 开 了 个 护肤品 的 店 。 快 年底 了 ， 搞 活动 的 ， 人 太多 了 。	你 还 挺 能干 的 ， 我 正 找工作 ， 我 是 两个 孩子 的 母亲 了 ， 孩子 上 幼儿园 了 ， 我 说 找 一份 工作 ， 我 会 说 英语 ， 法语 和 西班牙语 ， 很难 找到 。
我 有 一个 有趣 的 灵魂 。 我 希望 有人 能 理解 我 。 我 一定 会 振作 起来 的 。 我 后背 很 疼 。 我 对 每 件 事情 都 充满 了 热情	后背疼 ， 你 是不是 后背 砸 到 什么 东西 了 ？	没有 啊 ， 我 最近 也 没 干 些 啥 啊 ？ 而且 后背 砸 到 东西 ， 我 一定 是 有 印象 的 。
我 弹钢琴 。 我 头发 很 短 。 我 男朋友 在 部队 服役 。 我 最喜欢 的 颜色 是 黄色	那 你 要 注意 身体 ， 我 身体 很好 的 ， 很 健康 基本上 没有 什么 问题 。	好 的 ， 我 会 注意 的 ， 你 吃 过 饭 了 吗 ?
我喜欢 看 真人秀 。 我 住在 山东 德州 。 我 失业 了 。 我 正在 找工作	为什么呢 ？ 有 什么 不 开心 的 呀 ？	最近 失业 了 ， 正在 找工作 呢 ， 太难 了 。
我 摆摊 ， 卖 各种各样 的 东西 。 我自己 创业 。 我 最近 从 大学 毕业 了 。 创业 不太 容易	我 下周 才 回去 学校 照 毕业照 。 拿 毕业证书 。	我 已经 计划 自己 创业 了 。 我 想 卖 一些 农业 产品 。
我 喜欢 运动 。 我 喜欢 听歌 。 我 正在 为 成为 一名 牙医 而 努力 。 我 最喜欢 的 乐队 是 五月天	啊 ， 我 每天 都会 去 做 运动 。	我 正要 是 上班 时间 比较 忙 ， 有 的 时候 顾 不 上去 做 运动 ， 很 想 多 休息 一下 。
摇滚乐 是 我 最喜欢 的 。 我 是 设计 电子 游戏 的 。 我 怕黑 。 我 和 我 妈 关系 特别 好 。 我 不 喜欢 西兰花	嗨 喽 ， 很高兴 和 你 聊天 。 你 是 做 什么 工作 的 ？	你好 ， 我 啊 ， 说起来 很惭愧 ， 我 是 设计 电子 游戏 的 设计师 。
我 经常 练 拳击 。 我 父母 是 大学 教授 。 我 身材 高大 。 我 是 一名 科研 人员 。 我喜欢 五月天	你 是 科学家 吗 ？ 疫情 期间 可 要 注意 身体 呀 。	谢谢 ， 我 是 科研 人员 ， 目前 正在 研究 解决 疫情 的 疫苗 哦 。
我 喜欢 跑步 。 我 平时 喜欢 看 看书 、 做 做饭 。 我 染 了 棕发 。 我 有 两条狗 。 我喜欢 个子 高一点 的 男生	大学 里面 也有 好多 同学 早上 起来 跑步 的 。	我 大学 的 时候 想起来 跑步 ， 老是 被 几个 室友 拉 住 。
我 特别 会 给 自己 找 乐子 。 我 拒绝 坐 公共汽车 。 我 从来没有 连续 工作 超过 4天	你 是 做 什么 工作 的 ？	我 是 做 自媒体 的 ， 我 的 公司 也是 个 传媒 公司 ， 我 是 全 公司 粉丝 最多 的 。
我 朋友 不是 很多 。 我 不 喜欢 蜥蜴 。 我 上课 的 时候 没 认真 听讲 。 我 向往 世外桃源 般 的 生活	你 应该 好好 学习 ， 为 自己 创造 这样 生活 才 对	我 上课 的 时候 从来 没 认真 听讲 过
我 玩 了 很多 电子游戏 。 我 喜欢 宇宙飞船 模型 。 我 是 计算机专业 毕业 的	哈哈 ， 别紧张 ， 你 是 做 什么 工作 的 呀 ？	我 现在 在 一家 公司 做 网络 管理 的 。 因为我 大学 学 的 是 计算机 。
我 在 写 小说 。 我 最喜欢 的 颜色 是 黑色 。 我 不 喜欢 吃 泡菜	我 可以 帮 你 啊 ， 我 很喜欢 旅游 ， 我 去过 很多 地方 呢 。	我 想 去 风景 好看 一点 的 地方 。 然后 人文 气息 比较 足 的 。
我 父亲 以前 在 富士康 工作 。 恐怖 电影 是 我 的 最爱 。 我 有 个 儿子 在 初中 。 我 是 个 工作狂	你 为什么 要 这么 累 呢 ？	我 有 个 儿子 ， 现在 在 上 初中 ， 我 正在 为了 他 而 努力 挣钱 ， 奋斗 呢 。
